query_id,user_id,selected_ingredients,recipe_id,title,num_selected,used_count,missing_count,calories,protein,fat,carbs,sodium,cook_time,popularity,user_sim,relevance
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_1441,Recipe 1441,3,0,3,198,20.598529613796842,18.274487424851323,69.13578902181014,14.559624963214219,13,54,0.05896825396825396,0.015719930030880715
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_559,Recipe 559,3,2,1,226,24.221085934899058,35.568818365466925,35.99050781684243,0.0,12,52,0.11563111888111888,0.506119769769543
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_1767,Recipe 1767,3,0,3,486,26.291798578745546,3.7090671136934716,67.63696071586165,542.7702503574942,21,50,0.07698809523809523,0.07428656457458396
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_828,Recipe 828,3,1,2,417,7.144089992439724,28.800659629573424,11.32388352143171,499.0341371412831,9,63,0.09346320346320347,0.2998534204846455
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_884,Recipe 884,3,1,2,512,14.025211419755966,5.044584635017962,39.75403101383885,348.14629755576675,5,54,0.11700990675990675,0.35717601328832527
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_904,Recipe 904,3,1,2,686,31.640601525859374,33.49179048888705,40.48863680356068,496.29926910580696,5,54,0.08747150072150074,0.38408392564617244
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_303,Recipe 303,3,0,3,463,10.036083108329327,17.201269138339782,17.657173462469792,96.37153426072689,61,54,0.10274927849927849,0.0
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_1466,Recipe 1466,3,0,3,420,26.756644532569766,12.032187673308247,30.83203273574412,504.8090660447139,50,53,0.07827380952380952,0.06293373085371098
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_109,Recipe 109,3,0,3,470,43.57376365032708,29.37838301566644,23.197798428333233,449.4093482311422,62,45,0.12204365079365079,0.11826626467591346
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_195,Recipe 195,3,1,2,543,15.682042113597937,11.139575456683264,23.13478791412515,359.42713131039056,7,52,0.08619300144300142,0.3196349468857021
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_119,Recipe 119,3,0,3,390,7.7013062175918545,18.22259678512594,52.97272669441922,696.1926697769875,7,38,0.06549603174603175,0.0
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_1127,Recipe 1127,3,2,1,222,21.39893423470318,25.739767008316775,44.91887437663676,357.3158509621667,44,51,0.09634421134421135,0.4392351364429489
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_282,Recipe 282,3,1,2,68,35.33433701296325,5.76042847549855,34.6669534153117,271.2266739104015,97,45,0.11862509712509713,0.30432442485738803
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_546,Recipe 546,3,0,3,441,20.0855608082435,4.291185428740878,67.11145871420696,216.74270805848025,14,47,0.07794444444444444,0.1030016418721749
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_1804,Recipe 1804,3,0,3,633,20.397994541160163,13.326159456398718,47.20261902555126,525.2377094089497,5,59,0.08473412698412698,0.11418412411334729
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_1318,Recipe 1318,3,0,3,245,14.86872753635717,37.69913067655593,58.19925081721117,592.0079855152987,13,49,0.06431349206349206,0.09806839624236198
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_1476,Recipe 1476,3,0,3,457,25.711026285913682,12.293820498746612,70.41280192034088,305.6195657673853,12,49,0.0909592352092352,0.125459900110903
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_32,Recipe 32,3,1,2,210,29.17861947054776,41.22156197012633,60.649305211022934,0.0,13,56,0.1212915417915418,0.261129671122606
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_1659,Recipe 1659,3,0,3,354,37.57071341531166,27.745828158224526,17.514465929516795,0.0,39,63,0.09749062049062049,0.11828313413793934
q_121,user_152,"[""garlic"", ""potato"", ""vanilla""]",rec_285,Recipe 285,3,1,2,470,26.184883804564755,17.925224773161275,52.57250465682433,19.181438015318577,7,46,0.07407539682539684,0.3397514748383177
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1885,Recipe 1885,5,2,3,196,14.42870111401592,13.612766794735851,31.97759387658181,1021.3397781282305,20,41,0.08251046176046176,0.15332113858733992
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_282,Recipe 282,5,1,4,68,35.33433701296325,5.76042847549855,34.6669534153117,271.2266739104015,97,45,0.12796736596736596,0.2968916928415481
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1336,Recipe 1336,5,1,4,301,29.15402970484937,32.22711792831931,6.625722753077397,739.8779161903104,73,54,0.06011507936507937,0.1053181410871454
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_455,Recipe 455,5,2,3,268,23.39723859374757,22.820026250168556,43.194354573642,290.12749075654614,5,48,0.09943253968253968,0.2806566210510165
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1051,Recipe 1051,5,0,5,462,26.63841361255466,18.04575797030629,36.550079312050876,118.85465264970321,5,52,0.09377777777777778,0.0990668144285227
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_914,Recipe 914,5,1,4,469,4.776656817182559,27.979752545819053,28.897815441433004,403.65090468487153,12,46,0.06727380952380951,0.23476125216537105
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1221,Recipe 1221,5,0,5,336,11.067505024816024,19.658186711695105,32.80602328053341,246.22596887597194,58,46,0.07461507936507936,0.0
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1889,Recipe 1889,5,1,4,714,30.147850596575196,18.772204727206617,40.56121612767825,44.91013101565096,31,50,0.11588888888888887,0.2253527786649953
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1570,Recipe 1570,5,0,5,342,24.34068487183177,19.571437523396618,41.4854738038029,126.5219870241562,11,46,0.08046825396825398,0.13673942408401768
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_591,Recipe 591,5,0,5,366,16.61315675901403,18.278557262915268,54.51056746075971,441.00156134886475,20,58,0.06817857142857144,0.1373324935940392
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1982,Recipe 1982,5,1,4,410,27.947740384603357,0.0,31.055512806449524,393.2067609590877,13,38,0.12137140637140637,0.19900081863708413
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_2,Recipe 2,5,2,3,248,23.14247332595274,10.91975924478789,11.75392597329417,839.6946306764662,6,50,0.11208702408702409,0.27037115650949534
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_305,Recipe 305,5,1,4,421,32.49780701403607,4.849046570443496,64.354969713024,139.46769122435535,15,37,0.09490476190476188,0.20326044021411474
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1968,Recipe 1968,5,0,5,652,32.327283420682846,29.595080570233293,55.154682284198074,12.949775664562878,62,55,0.1129686147186147,0.09308992618949127
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1824,Recipe 1824,5,2,3,481,36.018987915899814,12.116907352250365,22.596736844401956,0.0,10,57,0.11688419913419913,0.3142012539320959
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_800,Recipe 800,5,1,4,390,12.512002039799462,24.168015744831138,63.34241576006595,393.08483317436014,5,54,0.10856934731934732,0.16820933121008866
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_288,Recipe 288,5,1,4,297,27.906255991627688,0.29896182288164397,57.851946765986185,36.64842121576561,6,62,0.1122146187146187,0.2460253728691162
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_68,Recipe 68,5,2,3,390,7.889838002375434,13.481638921978409,40.94797342632828,141.87599041481428,5,57,0.11255633255633254,0.3346051759025479
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_1087,Recipe 1087,5,1,4,534,24.432909266074255,21.821060320573267,46.58451733820627,493.75596393316596,25,47,0.08198809523809522,0.25055415745812765
q_122,user_180,"[""vinegar"", ""flour"", ""mushroom"", ""olive oil"", ""butter""]",rec_709,Recipe 709,5,1,4,457,0.0,7.094772727087095,52.39377843224224,0.0,33,51,0.11145202020202019,0.2140624811161083
q_123,user_128,"[""cheese""]",rec_536,Recipe 536,1,0,1,322,22.435302041863444,19.39596270803092,62.55560501267797,425.8332604776934,16,60,0.10253823953823954,0.1332042479691732
q_123,user_128,"[""cheese""]",rec_1410,Recipe 1410,1,0,1,412,24.73336675554967,19.701962181485595,50.49169366095229,299.1799910482779,15,45,0.0921183261183261,0.14860463808616164
q_123,user_128,"[""cheese""]",rec_665,Recipe 665,1,0,1,468,15.553309323010952,14.419136498633264,52.642418944556226,213.17573199942802,6,47,0.09790548340548337,0.012501951750596665
q_123,user_128,"[""cheese""]",rec_1853,Recipe 1853,1,0,1,321,32.43545601097807,28.51883409377045,36.886849234202,675.0021135541551,5,46,0.06817460317460317,0.059363316975716576
q_123,user_128,"[""cheese""]",rec_278,Recipe 278,1,0,1,210,13.836385919605226,16.24803619676063,33.64569806487532,784.4931385011306,25,41,0.08540873015873016,0.06464228731196345
q_123,user_128,"[""cheese""]",rec_957,Recipe 957,1,1,0,280,25.316655959385947,24.56599848698502,44.27122399378491,339.0050398510813,34,50,0.09090476190476193,0.694817061574036
q_123,user_128,"[""cheese""]",rec_465,Recipe 465,1,0,1,262,33.36920437564713,31.825657270608716,37.85290418571967,699.8257098033733,24,53,0.11648659673659674,0.07525918690999556
q_123,user_128,"[""cheese""]",rec_1617,Recipe 1617,1,0,1,318,7.200187263742045,17.788077853807682,20.931513983549937,535.571859290001,70,44,0.10603354978354979,0.1260756740000442
q_123,user_128,"[""cheese""]",rec_1869,Recipe 1869,1,0,1,422,32.485911362493525,18.54654685512261,30.43931974736502,451.89094238674807,94,41,0.09243722943722946,0.21262397133112676
q_123,user_128,"[""cheese""]",rec_734,Recipe 734,1,0,1,202,20.201064668690982,21.796222726319236,66.9029524090483,507.9216925380365,80,65,0.11041996891996893,0.09757242140114515
q_123,user_128,"[""cheese""]",rec_1304,Recipe 1304,1,0,1,358,24.337496859609622,22.156687709336186,32.9490751452676,267.72934341674335,5,41,0.11762859362859361,0.10987673226395829
q_123,user_128,"[""cheese""]",rec_1988,Recipe 1988,1,0,1,322,17.8047341755286,27.200135318362516,31.8467884286813,152.841606813074,31,42,0.11121134421134422,0.1368854446570451
q_123,user_128,"[""cheese""]",rec_394,Recipe 394,1,0,1,194,12.905589975724535,17.11451304124295,24.324929577511433,920.4809727510426,32,37,0.09849206349206348,0.0
q_123,user_128,"[""cheese""]",rec_842,Recipe 842,1,0,1,559,17.419544843888385,32.68583235647469,49.82825512711054,33.03393098142101,28,54,0.07836507936507937,0.09730323089999572
q_123,user_128,"[""cheese""]",rec_638,Recipe 638,1,0,1,331,25.433908278718096,20.031477269063267,64.59980736877367,694.8049428309823,12,63,0.06788095238095238,0.14400568282864662
q_123,user_128,"[""cheese""]",rec_327,Recipe 327,1,0,1,355,17.189803527284145,24.24966116247545,24.406874390785806,313.63209806761165,7,50,0.12232967032967032,0.06615148702888893
q_123,user_128,"[""cheese""]",rec_1947,Recipe 1947,1,0,1,399,22.208762260865264,27.067084702023088,27.721022811995162,378.7622724445839,6,36,0.09434126984126984,0.04015442991057103
q_123,user_128,"[""cheese""]",rec_1905,Recipe 1905,1,0,1,548,32.977537117872416,19.251593638734086,45.32230049724291,475.7969037096772,48,50,0.08178102453102452,0.10462809909565952
q_123,user_128,"[""cheese""]",rec_455,Recipe 455,1,0,1,268,23.39723859374757,22.820026250168556,43.194354573642,290.12749075654614,5,48,0.103260101010101,0.09234595250165739
q_123,user_128,"[""cheese""]",rec_705,Recipe 705,1,0,1,390,15.848247188362881,8.737617929139372,44.30441465900436,629.9654063013315,15,64,0.08531349206349205,0.046445468051539956
q_124,user_116,"[""egg""]",rec_603,Recipe 603,1,1,0,155,7.419753047712145,27.3160110215844,58.62539191991148,619.57297185171,33,52,0.11422471972471973,0.7745723434696891
q_124,user_116,"[""egg""]",rec_178,Recipe 178,1,0,1,723,13.942850769966615,27.42095372009307,45.985851608129835,790.5223868196395,5,50,0.10202777777777777,0.060779680816142836
q_124,user_116,"[""egg""]",rec_326,Recipe 326,1,0,1,471,10.736188700184616,25.555126463422482,21.626269770278114,274.7899559184747,5,55,0.0951132756132756,0.03609823280535513
q_124,user_116,"[""egg""]",rec_1269,Recipe 1269,1,0,1,430,17.316287060410314,23.566296161016023,68.54017805398124,511.4203257796706,13,41,0.07887301587301587,0.09041366338447443
q_124,user_116,"[""egg""]",rec_193,Recipe 193,1,0,1,783,38.61315597236394,38.8661464608941,72.61858362525881,686.9321045042866,49,45,0.0586984126984127,0.14523056944654988
q_124,user_116,"[""egg""]",rec_1580,Recipe 1580,1,0,1,344,19.276525248493286,20.520206504396196,42.543478383885706,567.469632063491,32,58,0.09965384615384616,0.09625046284623949
q_124,user_116,"[""egg""]",rec_1146,Recipe 1146,1,0,1,348,21.21461064199546,15.005488071147866,53.38170420535048,960.7199511034783,16,49,0.10407287157287154,0.07303163593622407
q_124,user_116,"[""egg""]",rec_1946,Recipe 1946,1,0,1,339,6.870870232417609,3.05960718774595,23.06561344146988,458.1427024993355,33,37,0.06833730158730159,0.03055316659325092
q_124,user_116,"[""egg""]",rec_285,Recipe 285,1,0,1,470,26.184883804564755,17.925224773161275,52.57250465682433,19.181438015318577,7,46,0.0830595238095238,0.18269456806910062
q_124,user_116,"[""egg""]",rec_1129,Recipe 1129,1,0,1,332,23.714606883175097,11.192398088852789,61.78198005694888,0.0,83,42,0.09511038961038959,0.12673463841639798
q_124,user_116,"[""egg""]",rec_1436,Recipe 1436,1,1,0,310,26.16579352307271,6.929016556008676,43.721368649410934,568.4720411713313,5,53,0.1221891996891997,0.7576539325281907
q_124,user_116,"[""egg""]",rec_679,Recipe 679,1,0,1,398,23.098375931999225,26.61102777681173,31.98169612911746,644.729549496998,5,44,0.10232142857142856,0.12224908140230277
q_124,user_116,"[""egg""]",rec_219,Recipe 219,1,0,1,448,15.979332554833293,25.242646776431688,29.816095190290724,633.2593722444832,30,54,0.09512626262626261,0.13935129286895043
q_124,user_116,"[""egg""]",rec_1124,Recipe 1124,1,0,1,146,28.31211103199756,28.715559662881418,46.5434110575558,63.65979617262337,21,45,0.08764682539682539,0.04547512210096397
q_124,user_116,"[""egg""]",rec_237,Recipe 237,1,0,1,302,31.761751052399198,2.6601647058264746,44.134480944899884,627.6815800365844,62,55,0.08533333333333333,0.07893280533998752
q_124,user_116,"[""egg""]",rec_1406,Recipe 1406,1,1,0,549,14.661553561850816,18.503640557482075,13.260440837188913,396.2902185272906,5,50,0.08656349206349205,0.7624433758406459
q_124,user_116,"[""egg""]",rec_857,Recipe 857,1,1,0,366,10.862066484164787,0.0,18.195298396284983,357.3254714080643,5,56,0.09745532245532247,0.7647379768018833
q_124,user_116,"[""egg""]",rec_1921,Recipe 1921,1,0,1,470,37.255194045644984,27.25740075270287,40.21357726470023,526.7834719942379,53,48,0.1021626984126984,0.06603375225437189
q_124,user_116,"[""egg""]",rec_142,Recipe 142,1,1,0,306,39.14031353866786,18.093175992366533,44.348657463594456,661.0203192066263,86,54,0.06371031746031747,0.7197523847709525
q_124,user_116,"[""egg""]",rec_1286,Recipe 1286,1,0,1,406,14.791070960962367,11.656263877048785,35.30841940761625,606.4779132317241,7,45,0.11381529581529583,0.0759656763855418
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_587,Recipe 587,3,1,2,391,10.410237564655523,28.729183473332867,68.99707039546699,0.0,5,57,0.0939920634920635,0.2525167777893456
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_1363,Recipe 1363,3,0,3,522,19.169215590361162,18.024054312776407,53.4478593976175,952.9948138377877,17,51,0.08988492063492064,0.06692096367640132
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_1774,Recipe 1774,3,0,3,541,28.20908521169107,20.05457844281314,9.448381172884819,762.810753500429,29,49,0.1044988344988345,0.17104800018889155
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_1827,Recipe 1827,3,0,3,270,14.239940795047605,18.506532713372184,55.96626473802276,329.18872853393765,5,49,0.12044552669552669,0.11081326569717768
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_814,Recipe 814,3,0,3,243,26.988156702804762,34.488201083377156,33.69836144182153,327.5708305825021,47,58,0.09429978354978355,0.07992768008028314
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_234,Recipe 234,3,1,2,293,4.862856073871729,1.9686032374405507,8.317281139890206,480.137995303445,28,46,0.08109126984126984,0.2964502036984725
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_1809,Recipe 1809,3,0,3,342,21.33633193188734,8.52509584926225,31.749478549254338,1114.2974468018024,27,42,0.0708373015873016,0.023819406457688742
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_64,Recipe 64,3,0,3,538,39.094166404701305,6.0143242618085875,51.259384733811416,204.80722926345192,6,45,0.12936635586635586,0.1507396516062921
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_124,Recipe 124,3,0,3,419,13.189483425251192,28.40643548988724,26.947520413952184,266.1449700355661,5,37,0.08623809523809525,0.1609137882724379
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_951,Recipe 951,3,0,3,508,17.285949398355033,15.360520305155918,64.21402506295033,394.8180285855481,21,55,0.11827633477633476,0.0033929154218545615
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_1232,Recipe 1232,3,0,3,375,31.951774115114162,15.197855658676005,45.37701572801984,462.8046572004066,49,42,0.12348756798756799,0.1560786156996109
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_354,Recipe 354,3,0,3,50,17.033925409302014,22.41321934916781,16.97971832760986,515.896995343468,26,52,0.10858549783549781,0.0
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_448,Recipe 448,3,0,3,563,16.23699275075004,20.188190497405984,16.566913053648765,908.7168633432595,63,51,0.12356801531801531,0.11472776652400381
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_113,Recipe 113,3,0,3,677,24.05617593140379,27.150070138011408,50.04833264374055,657.2337795152217,34,52,0.06117460317460317,0.059762622839737545
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_541,Recipe 541,3,0,3,390,2.918806053918704,46.376948879639016,57.864892567342565,323.3679357534373,67,46,0.09895598845598846,0.0
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_873,Recipe 873,3,0,3,449,18.807756437340956,29.197484789904266,25.730513637859225,0.0,14,45,0.10241522366522368,0.13755526375257415
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_836,Recipe 836,3,0,3,222,29.959736788464458,13.017381512486077,42.48351369489227,285.7709788414587,82,47,0.08462698412698412,0.114053025209321
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_48,Recipe 48,3,1,2,728,11.917017146448485,11.60278157819224,28.01214709111956,0.0,26,51,0.10410722610722611,0.23236176240980932
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_110,Recipe 110,3,0,3,442,23.34456789987025,26.585442726728303,80.20409077532699,346.91583175178516,13,45,0.09984920634920635,0.04411703663721658
q_125,user_45,"[""beef"", ""potato"", ""egg""]",rec_174,Recipe 174,3,0,3,224,1.9801956241998013,25.41462728204788,55.183103206052934,227.04687978198416,5,45,0.12051087801087801,0.06022491740101346
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_60,Recipe 60,5,1,4,358,0.0,4.848089378014478,67.3374853488905,893.4903140503851,5,44,0.10944211344211345,0.0851836052718076
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_183,Recipe 183,5,1,4,539,27.458012510604036,25.934291731936092,22.925269306301765,507.76282013735226,12,63,0.12145049395049394,0.18366138959321296
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1481,Recipe 1481,5,1,4,464,8.060457779547669,7.923336470980653,15.492991268354,514.0718787390489,10,48,0.08660209235209235,0.21426160725317392
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1800,Recipe 1800,5,0,5,427,2.0934900704328676,12.468110872115336,34.09038372198435,462.3515150092212,12,44,0.08048015873015872,0.029137846599193072
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1527,Recipe 1527,5,2,3,285,36.708505294436605,42.04850722078152,53.004630188990916,105.62621541979905,40,45,0.10497804972804974,0.32292335938958333
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1858,Recipe 1858,5,0,5,512,27.8338472415424,14.196449971472688,78.94656973808566,480.30887630759855,138,57,0.11474711399711397,0.19205107249843714
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_359,Recipe 359,5,2,3,363,13.873053541223914,30.518950572656042,19.701303873807166,171.64408455565734,5,45,0.1093690476190476,0.32502334003733346
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_410,Recipe 410,5,1,4,249,12.47564762646965,5.33214809384323,29.971957062287267,692.5937375433937,33,58,0.09155122655122655,0.20525453409467953
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1851,Recipe 1851,5,2,3,361,0.0,20.798760542702254,50.88029876612826,508.47971024365074,64,44,0.10890223665223664,0.41641684760952996
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_260,Recipe 260,5,2,3,360,0.0,26.354180302092264,15.21483210293055,417.97978907989847,13,53,0.09661147186147186,0.2535964749077473
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1162,Recipe 1162,5,0,5,522,10.865414203677773,23.070392372518217,38.97528328935617,587.6753781025002,81,44,0.09063564213564212,0.15309656967145652
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1505,Recipe 1505,5,0,5,455,27.185965232500372,18.40142134164262,28.20761474879027,0.0,119,43,0.10452097902097902,0.16621225795307185
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1894,Recipe 1894,5,0,5,102,14.79790986545919,20.968660324758755,76.90799362500758,708.6096147669698,45,69,0.11251282051282052,0.11722669679692803
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1284,Recipe 1284,5,1,4,432,29.6793194876499,12.821467856459645,55.91727624682453,596.316440218229,14,56,0.07860714285714285,0.2931818398076811
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_874,Recipe 874,5,1,4,256,25.182189504454115,14.93810938914664,36.409708502550394,668.2698323502805,64,44,0.11086380286380285,0.23211392631668126
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_140,Recipe 140,5,1,4,509,19.192834198914177,20.786351903160906,0.035986309357845414,674.8983024107445,18,50,0.10416666666666666,0.1973015583172391
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_718,Recipe 718,5,1,4,326,33.28056888986968,10.27235483239999,48.132440684453485,348.2112597127496,39,50,0.08951370851370852,0.28231268082215916
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_256,Recipe 256,5,1,4,508,25.161782871149583,13.585184047770477,48.63845089347881,640.1228575683047,32,52,0.08673809523809524,0.2860581383038111
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1341,Recipe 1341,5,1,4,367,11.08345212659219,20.559120749865365,79.63100500097872,0.0,22,46,0.07192460317460318,0.2572459220704304
q_126,user_32,"[""tomato"", ""olive oil"", ""butter"", ""pasta"", ""flour""]",rec_1852,Recipe 1852,5,0,5,206,9.294918653645801,10.64917163572453,61.713438183672764,355.73854356995446,38,46,0.09262698412698413,0.07399606263950752
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_879,Recipe 879,5,0,5,401,15.777900743822002,27.064847605814563,62.36366034301416,759.5927826986391,7,45,0.0810595238095238,0.05592419535772855
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_891,Recipe 891,5,0,5,331,11.386369470504519,28.453913832780724,0.0,135.23187656634127,120,48,0.10612806637806636,0.09607946834078877
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_1538,Recipe 1538,5,0,5,381,16.501146508769967,18.19192554912774,25.70671766318015,292.02667192999854,14,40,0.08715800865800866,0.1394621288645384
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_665,Recipe 665,5,1,4,468,15.553309323010952,14.419136498633264,52.642418944556226,213.17573199942802,6,47,0.09524711399711401,0.27027369835522624
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_459,Recipe 459,5,1,4,617,26.56947112324279,28.280660763723795,34.75709712264189,1132.4513026508403,5,45,0.11587121212121211,0.1579863238791835
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_1957,Recipe 1957,5,1,4,318,16.75597080051885,17.355262159030897,53.355631211923736,24.54257373539673,18,51,0.09518650793650792,0.22546543173329653
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_1668,Recipe 1668,5,2,3,245,21.70415417593112,21.355180027917953,35.545035736959576,510.675160872474,5,52,0.12765367965367963,0.27120095357187896
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_1580,Recipe 1580,5,2,3,344,19.276525248493286,20.520206504396196,42.543478383885706,567.469632063491,32,58,0.11186946386946386,0.38707037908974407
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_1825,Recipe 1825,5,1,4,355,9.188606673267108,25.387771269189496,0.7829840433421396,508.28826631751537,22,56,0.10396825396825396,0.1660814809831103
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_1496,Recipe 1496,5,0,5,485,13.239456334511951,29.93740262867957,34.93826317971778,274.04590125063135,37,40,0.09205880230880231,0.13627508383189102
q_127,user_67,"[""mushroom"", ""beef"", ""egg"", ""cheese"", ""banana""]",rec_1870,Recipe 1870,5,1,4,229,24.944975317803213,21.414789529346738,37.484147446833404,946.7390028981373,21,55,0.1076525974025974,0.10777051188413858
